id,name,power,price,type,level,width,desc
631f778a8238ed283a2324c6,Dream Demolisher 3000,1009050,0,merge,3,2,POWER BEYOND INSANITY. Brought to you by limited anniversary GOLDEN ABYSS series.
631f778b8238ed283a2324d3,Dream Demolisher 3000,2825340,0,merge,4,2,POWER BEYOND INSANITY. Brought to you by limited anniversary GOLDEN ABYSS series.
631f778c8238ed283a2324e0,Dream Demolisher 3000,8476020,0,merge,5,2,POWER BEYOND INSANITY. Brought to you by limited anniversary GOLDEN ABYSS series.
631f778d8238ed283a2324ed,Gold Digger,34650,0,merge,1,1,"The first miner in 1-cell category to compete with 2-cell RollerMiner S9. 500 GH/s more power, less space on the shelf and killer-look - that's the Golden Abyss style. Take the best and beat the rest!"
631f778e8238ed283a2324fa,Gold Digger,83160,0,merge,2,1,"The first miner in 1-cell category to compete with 2-cell RollerMiner S9. 500 GH/s more power, less space on the shelf and killer-look - that's the Golden Abyss style. Take the best and beat the rest!"
631f778f8238ed283a232507,Gold Digger,216300,0,merge,3,1,"The first miner in 1-cell category to compete with 2-cell RollerMiner S9. 500 GH/s more power, less space on the shelf and killer-look - that's the Golden Abyss style. Take the best and beat the rest!"
631f77918238ed283a232514,Gold Digger,605640,0,merge,4,1,"The first miner in 1-cell category to compete with 2-cell RollerMiner S9. 500 GH/s more power, less space on the shelf and killer-look - that's the Golden Abyss style. Take the best and beat the rest!"
631f77928238ed283a232521,Gold Digger,1816920,0,merge,5,1,"The first miner in 1-cell category to compete with 2-cell RollerMiner S9. 500 GH/s more power, less space on the shelf and killer-look - that's the Golden Abyss style. Take the best and beat the rest!"
631f77938238ed283a23252e,Scarabey,18480,0,merge,1,1,"Opening the limited Golden Abyss line of miners, the Scarabey is legally the most beautiful miner on the market. Don't be tricked by its cuteness, this golden bug is strong."
631f77948238ed283a23253b,Scarabey,44415,0,merge,2,1,"Opening the limited Golden Abyss line of miners, the Scarabey is legally the most beautiful miner on the market. Don't be tricked by its cuteness, this golden bug is strong."
631f77958238ed283a232548,Scarabey,115500,0,merge,3,1,"Opening the limited Golden Abyss line of miners, the Scarabey is legally the most beautiful miner on the market. Don't be tricked by its cuteness, this golden bug is strong."
631f77968238ed283a232555,Scarabey,323400,0,merge,4,1,"Opening the limited Golden Abyss line of miners, the Scarabey is legally the most beautiful miner on the market. Don't be tricked by its cuteness, this golden bug is strong."
631f77978238ed283a232562,Scarabey,970200,0,merge,5,1,"Opening the limited Golden Abyss line of miners, the Scarabey is legally the most beautiful miner on the market. Don't be tricked by its cuteness, this golden bug is strong."
631f77988238ed283a23256f,Jack-o'-Miner,230790,0,merge,1,2,"Spookiest miner ever. Don't, just don't look him in the eyes! Buy it at your own risk. Available for purchase during Halloween season ONLY."
631f77998238ed283a23257c,Jack-o'-Miner,553980,0,merge,2,2,"Spookiest miner ever. Don't, just don't look him in the eyes! Buy it at your own risk. Available for purchase during Halloween season ONLY."
631f779a8238ed283a232589,Jack-o'-Miner,1440390,0,merge,3,2,"Spookiest miner ever. Don't, just don't look him in the eyes! Buy it at your own risk. Available for purchase during Halloween season ONLY."
631f779b8238ed283a232596,Jack-o'-Miner,4033155,0,merge,4,2,"Spookiest miner ever. Don't, just don't look him in the eyes! Buy it at your own risk. Available for purchase during Halloween season ONLY."
631f779d8238ed283a2325a3,Jack-o'-Miner,12099465,0,merge,5,2,"Spookiest miner ever. Don't, just don't look him in the eyes! Buy it at your own risk. Available for purchase during Halloween season ONLY."
631f779e8238ed283a2325b0,Chupacabra,32340,0,merge,1,1,"The legendary creature, surrounded by mystery for centuries. No one ever saw it... until now."
631f779f8238ed283a2325bd,Chupacabra,77700,0,merge,2,1,"The legendary creature, surrounded by mystery for centuries. No one ever saw it... until now."
631f77a08238ed283a2325ca,Chupacabra,202020,0,merge,3,1,"The legendary creature, surrounded by mystery for centuries. No one ever saw it... until now."
631f77a18238ed283a2325d7,Chupacabra,565740,0,merge,4,1,"The legendary creature, surrounded by mystery for centuries. No one ever saw it... until now."
631f77a28238ed283a2325e4,Chupacabra,1697220,0,merge,5,1,"The legendary creature, surrounded by mystery for centuries. No one ever saw it... until now."
631f77a38238ed283a2325f1,El Monstro,254100,0,merge,1,2,The red beast from another dimension. Strong enough to change your mining game for ages.
631f77a48238ed283a2325fe,El Monstro,609840,0,merge,2,2,The red beast from another dimension. Strong enough to change your mining game for ages.
631f77a58238ed283a23260b,El Monstro,1585605,0,merge,3,2,The red beast from another dimension. Strong enough to change your mining game for ages.
631f77a68238ed283a232618,El Monstro,4439715,0,merge,4,2,The red beast from another dimension. Strong enough to change your mining game for ages.
631f77a88238ed283a232625,El Monstro,13319145,0,merge,5,2,The red beast from another dimension. Strong enough to change your mining game for ages.
631f77a98238ed283a232632,Legacy Hasher 2019,577500,0,merge,1,2,Premium and exclusive. This miner was made especially for the players that supported RollerCoin in the Crowdsale 2019 event.
631f77aa8238ed283a23263f,Legacy Hasher 2019,1386000,0,merge,2,2,Premium and exclusive. This miner was made especially for the players that supported RollerCoin in the Crowdsale 2019 event.
631f77ab8238ed283a23264c,Legacy Hasher 2019,3603600,0,merge,3,2,Premium and exclusive. This miner was made especially for the players that supported RollerCoin in the Crowdsale 2019 event.
631f77ac8238ed283a232659,Legacy Hasher 2019,10090080,0,merge,4,2,Premium and exclusive. This miner was made especially for the players that supported RollerCoin in the Crowdsale 2019 event.
631f77ad8238ed283a232666,Legacy Hasher 2019,30270240,0,merge,5,2,Premium and exclusive. This miner was made especially for the players that supported RollerCoin in the Crowdsale 2019 event.
631f77ae8238ed283a232673,Clover Lover,358050,0,merge,1,2,This Irish green miner brings luck to every home it's placed in. The Clover Lover is a unique miner that is on sale only during the St Patrick's event.
631f77af8238ed283a232680,Clover Lover,859320,0,merge,2,2,This Irish green miner brings luck to every home it's placed in. The Clover Lover is a unique miner that is on sale only during the St Patrick's event.
631f77b08238ed283a23268d,Clover Lover,2234295,0,merge,3,2,This Irish green miner brings luck to every home it's placed in. The Clover Lover is a unique miner that is on sale only during the St Patrick's event.
631f77b18238ed283a23269a,Clover Lover,6256110,0,merge,4,2,This Irish green miner brings luck to every home it's placed in. The Clover Lover is a unique miner that is on sale only during the St Patrick's event.
631f77b38238ed283a2326a7,Clover Lover,18768330,0,merge,5,2,This Irish green miner brings luck to every home it's placed in. The Clover Lover is a unique miner that is on sale only during the St Patrick's event.
631f77b48238ed283a2326b4,Santa Sleigh,369600,0,merge,1,2,Christmas vibe is real! Celebrate the day with the new Santa Sleigh miner! Only available for purchase during the New Year season.
631f77b58238ed283a2326c1,Santa Sleigh,887040,0,merge,2,2,Christmas vibe is real! Celebrate the day with the new Santa Sleigh miner! Only available for purchase during the New Year season.
631f77b68238ed283a2326ce,Santa Sleigh,2306325,0,merge,3,2,Christmas vibe is real! Celebrate the day with the new Santa Sleigh miner! Only available for purchase during the New Year season.
631f77b78238ed283a2326db,Santa Sleigh,6457710,0,merge,4,2,Christmas vibe is real! Celebrate the day with the new Santa Sleigh miner! Only available for purchase during the New Year season.
631f77b98238ed283a2326e8,Santa Sleigh,19373130,0,merge,5,2,Christmas vibe is real! Celebrate the day with the new Santa Sleigh miner! Only available for purchase during the New Year season.
631f77ba8238ed283a2326f5,DOGER 420,459690,0,merge,1,2,"Celebrate the DOGE day with a special DOGE miner! It mines, it borks! SUCH DOGE VERY WOW! Only available for purchase during the DOGE days."
631f77bb8238ed283a232702,DOGER 420,1103340,0,merge,2,2,"Celebrate the DOGE day with a special DOGE miner! It mines, it borks! SUCH DOGE VERY WOW! Only available for purchase during the DOGE days."
631f77bc8238ed283a23270f,DOGER 420,2868705,0,merge,3,2,"Celebrate the DOGE day with a special DOGE miner! It mines, it borks! SUCH DOGE VERY WOW! Only available for purchase during the DOGE days."
631f77bd8238ed283a23271c,DOGER 420,8032395,0,merge,4,2,"Celebrate the DOGE day with a special DOGE miner! It mines, it borks! SUCH DOGE VERY WOW! Only available for purchase during the DOGE days."
631f77be8238ed283a232729,DOGER 420,24097185,0,merge,5,2,"Celebrate the DOGE day with a special DOGE miner! It mines, it borks! SUCH DOGE VERY WOW! Only available for purchase during the DOGE days."
631f77bf8238ed283a232736,MINERVERSARY III,2079000,0,merge,1,2,The Hamster is holding a B-Day party! Celebrate RollerCoin’s 3 Years Anniversary with the sweet cake-alike Minerversary III machine! This miner is limited to only 1500 Pieces for the whole game!
631f77c08238ed283a232743,MINERVERSARY III,4989600,0,merge,2,2,The Hamster is holding a B-Day party! Celebrate RollerCoin’s 3 Years Anniversary with the sweet cake-alike Minerversary III machine! This miner is limited to only 1500 Pieces for the whole game!
631f77c18238ed283a232750,MINERVERSARY III,12972960,0,merge,3,2,The Hamster is holding a B-Day party! Celebrate RollerCoin’s 3 Years Anniversary with the sweet cake-alike Minerversary III machine! This miner is limited to only 1500 Pieces for the whole game!
631f77c28238ed283a23275d,MINERVERSARY III,36324330,0,merge,4,2,The Hamster is holding a B-Day party! Celebrate RollerCoin’s 3 Years Anniversary with the sweet cake-alike Minerversary III machine! This miner is limited to only 1500 Pieces for the whole game!
631f77c48238ed283a23276a,MINERVERSARY III,108972990,0,merge,5,2,The Hamster is holding a B-Day party! Celebrate RollerCoin’s 3 Years Anniversary with the sweet cake-alike Minerversary III machine! This miner is limited to only 1500 Pieces for the whole game!
631f77c58238ed283a232777,Milly,161700,0,merge,1,2,Milly stands for million. A million users in RollerCoin! Celebrate this once in a lifetime moment with a brand new Milly miner!
631f77c68238ed283a232784,Milly,388080,0,merge,2,2,Milly stands for million. A million users in RollerCoin! Celebrate this once in a lifetime moment with a brand new Milly miner!
631f77c78238ed283a232791,Milly,1009050,0,merge,3,2,Milly stands for million. A million users in RollerCoin! Celebrate this once in a lifetime moment with a brand new Milly miner!
631f77c88238ed283a23279e,Milly,2825340,0,merge,4,2,Milly stands for million. A million users in RollerCoin! Celebrate this once in a lifetime moment with a brand new Milly miner!
631f77c98238ed283a2327ab,Milly,8476020,0,merge,5,2,Milly stands for million. A million users in RollerCoin! Celebrate this once in a lifetime moment with a brand new Milly miner!
631f77ca8238ed283a2327b8,Milly Mini,57750,0,merge,1,1,Milly Mini is a pretty and affordable version of Milly Miner. Celebrate this once in a lifetime moment with a brand new Milly Mini miner!
631f77cb8238ed283a2327c5,Milly Mini,138600,0,merge,2,1,Milly Mini is a pretty and affordable version of Milly Miner. Celebrate this once in a lifetime moment with a brand new Milly Mini miner!
631f77cc8238ed283a2327d2,Milly Mini,360360,0,merge,3,1,Milly Mini is a pretty and affordable version of Milly Miner. Celebrate this once in a lifetime moment with a brand new Milly Mini miner!
631f77ce8238ed283a2327df,Milly Mini,1009050,0,merge,4,1,Milly Mini is a pretty and affordable version of Milly Miner. Celebrate this once in a lifetime moment with a brand new Milly Mini miner!
631f77cf8238ed283a2327ec,Milly Mini,3027150,0,merge,5,1,Milly Mini is a pretty and affordable version of Milly Miner. Celebrate this once in a lifetime moment with a brand new Milly Mini miner!
631f77d08238ed283a2327f9,RollerMillion,2310000,0,merge,1,2,"RollerMillion in RollerCoin is something we could never expect! RollerMillion is a limited edition miner dedicated to celebrating 1,000,000 Rollers! This miner is limited to only 1500 Pieces for the whole game!"
631f77d18238ed283a232806,RollerMillion,5544000,0,merge,2,2,"RollerMillion in RollerCoin is something we could never expect! RollerMillion is a limited edition miner dedicated to celebrating 1,000,000 Rollers! This miner is limited to only 1500 Pieces for the whole game!"
631f77d28238ed283a232813,RollerMillion,14414400,0,merge,3,2,"RollerMillion in RollerCoin is something we could never expect! RollerMillion is a limited edition miner dedicated to celebrating 1,000,000 Rollers! This miner is limited to only 1500 Pieces for the whole game!"
631f77d38238ed283a232820,RollerMillion,40360320,0,merge,4,2,"RollerMillion in RollerCoin is something we could never expect! RollerMillion is a limited edition miner dedicated to celebrating 1,000,000 Rollers! This miner is limited to only 1500 Pieces for the whole game!"
631f77d48238ed283a23282d,RollerMillion,121080960,0,merge,5,2,"RollerMillion in RollerCoin is something we could never expect! RollerMillion is a limited edition miner dedicated to celebrating 1,000,000 Rollers! This miner is limited to only 1500 Pieces for the whole game!"
631f77d58238ed283a23283a,Perfection,924000,0,merge,1,2,"The PERFECTION is built different. Like clockwork, it’s made of the finest materials and ready for the next level of crypto mining. Perfection Series Miner."
631f77d68238ed283a232847,Perfection,2217600,0,merge,2,2,"The PERFECTION is built different. Like clockwork, it’s made of the finest materials and ready for the next level of crypto mining. Perfection Series Miner."
631f77d78238ed283a232854,Perfection,5765760,0,merge,3,2,"The PERFECTION is built different. Like clockwork, it’s made of the finest materials and ready for the next level of crypto mining. Perfection Series Miner."
631f77d98238ed283a232861,Perfection,16144170,0,merge,4,2,"The PERFECTION is built different. Like clockwork, it’s made of the finest materials and ready for the next level of crypto mining. Perfection Series Miner."
631f77da8238ed283a23286e,Perfection,48432510,0,merge,5,2,"The PERFECTION is built different. Like clockwork, it’s made of the finest materials and ready for the next level of crypto mining. Perfection Series Miner."
631f77db8238ed283a23287b,Aurum,462000,0,merge,1,2,Pure gold - solid and cold! The Aurum is a well optimised mining machine with astonishing looks! Perfection Series Miner.
631f77dc8238ed283a232888,Aurum,1108800,0,merge,2,2,Pure gold - solid and cold! The Aurum is a well optimised mining machine with astonishing looks! Perfection Series Miner.
631f77dd8238ed283a232895,Aurum,2882880,0,merge,3,2,Pure gold - solid and cold! The Aurum is a well optimised mining machine with astonishing looks! Perfection Series Miner.
631f77de8238ed283a2328a2,Aurum,8072085,0,merge,4,2,Pure gold - solid and cold! The Aurum is a well optimised mining machine with astonishing looks! Perfection Series Miner.
631f77df8238ed283a2328af,Aurum,24216255,0,merge,5,2,Pure gold - solid and cold! The Aurum is a well optimised mining machine with astonishing looks! Perfection Series Miner.
631f77e08238ed283a2328bc,Prisma,323400,0,merge,1,2,"Straight edges, vibrant colours and tremendous power. 2-Cell miner with 3 massive coolers to get you to the Moon! Perfection Series Miner."
631f77e18238ed283a2328c9,Prisma,776160,0,merge,2,2,"Straight edges, vibrant colours and tremendous power. 2-Cell miner with 3 massive coolers to get you to the Moon! Perfection Series Miner."
631f77e38238ed283a2328d6,Prisma,2018100,0,merge,3,2,"Straight edges, vibrant colours and tremendous power. 2-Cell miner with 3 massive coolers to get you to the Moon! Perfection Series Miner."
631f77e48238ed283a2328e3,Prisma,5650680,0,merge,4,2,"Straight edges, vibrant colours and tremendous power. 2-Cell miner with 3 massive coolers to get you to the Moon! Perfection Series Miner."
631f77e58238ed283a2328f0,Prisma,16952040,0,merge,5,2,"Straight edges, vibrant colours and tremendous power. 2-Cell miner with 3 massive coolers to get you to the Moon! Perfection Series Miner."
631f77e68238ed283a2328fd,The Glimpse,115500,0,merge,1,1,"The best things in life come in small packages. The Glimpse is tiny, yet powerful enough to light up the whole mining room! Perfection Series Miner."
631f77e78238ed283a23290a,The Glimpse,277200,0,merge,2,1,"The best things in life come in small packages. The Glimpse is tiny, yet powerful enough to light up the whole mining room! Perfection Series Miner."
631f77e88238ed283a232917,The Glimpse,720720,0,merge,3,1,"The best things in life come in small packages. The Glimpse is tiny, yet powerful enough to light up the whole mining room! Perfection Series Miner."
631f77e98238ed283a232924,The Glimpse,2018100,0,merge,4,1,"The best things in life come in small packages. The Glimpse is tiny, yet powerful enough to light up the whole mining room! Perfection Series Miner."
631f77ea8238ed283a232931,The Glimpse,6054300,0,merge,5,1,"The best things in life come in small packages. The Glimpse is tiny, yet powerful enough to light up the whole mining room! Perfection Series Miner."
631f77eb8238ed283a23293e,TAPEBOY,28245,0,merge,1,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77ed8238ed283a23294b,TAPEBOY,67830,0,merge,2,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77ee8238ed283a232958,TAPEBOY,176400,0,merge,3,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77ef8238ed283a232965,TAPEBOY,493920,0,merge,4,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f08238ed283a232972,TAPEBOY,1481760,0,merge,5,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f18238ed283a23297f,JBS-200,30030,0,merge,1,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f28238ed283a23298c,JBS-200,72135,0,merge,2,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f38238ed283a232999,JBS-200,187635,0,merge,3,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f48238ed283a2329a6,JBS-200,525420,0,merge,4,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f58238ed283a2329b3,JBS-200,1576260,0,merge,5,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f68238ed283a2329c0,CP-106,25725,0,merge,1,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f78238ed283a2329cd,CP-106,61740,0,merge,2,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77f98238ed283a2329da,CP-106,160545,0,merge,3,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77fa8238ed283a2329e7,CP-106,449610,0,merge,4,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77fb8238ed283a2329f4,CP-106,1348830,0,merge,5,1,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77fc8238ed283a232a01,TAPEMAN,59220,0,merge,1,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77fd8238ed283a232a0e,TAPEMAN,142170,0,merge,2,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77fe8238ed283a232a1b,TAPEMAN,369705,0,merge,3,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f77ff8238ed283a232a28,TAPEMAN,1035195,0,merge,4,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78008238ed283a232a35,TAPEMAN,3105585,0,merge,5,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78018238ed283a232a42,JBS-144,64050,0,merge,1,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78028238ed283a232a4f,JBS-144,153720,0,merge,2,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78038238ed283a232a5c,JBS-144,399735,0,merge,3,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78048238ed283a232a69,JBS-144,1119300,0,merge,4,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78068238ed283a232a76,JBS-144,3357900,0,merge,5,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78078238ed283a232a83,TYPE-Z,87780,0,merge,1,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78088238ed283a232a90,TYPE-Z,210735,0,merge,2,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78098238ed283a232a9d,TYPE-Z,547995,0,merge,3,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f780a8238ed283a232aaa,TYPE-Z,1534470,0,merge,4,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f780b8238ed283a232ab7,TYPE-Z,4603410,0,merge,5,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f780c8238ed283a232ac4,CP-306,69300,0,merge,1,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f780e8238ed283a232ad1,CP-306,166320,0,merge,2,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78108238ed283a232ade,CP-306,432495,0,merge,3,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78128238ed283a232aeb,CP-306,1211070,0,merge,4,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78138238ed283a232af8,CP-306,3633210,0,merge,5,2,Reliable and affordable miner with great cost-efficiency. Only available for purchase in Weekly Offers exclusively.
631f78148238ed283a232b05,Sunset City,219450,0,merge,1,2,Orange tones of the evening sun over the working town inspired this urban themed mining machine.
631f78168238ed283a232b12,Sunset City,526680,0,merge,2,2,Orange tones of the evening sun over the working town inspired this urban themed mining machine.
631f78178238ed283a232b1f,Sunset City,1369410,0,merge,3,2,Orange tones of the evening sun over the working town inspired this urban themed mining machine.
631f78188238ed283a232b2c,Sunset City,3834390,0,merge,4,2,Orange tones of the evening sun over the working town inspired this urban themed mining machine.
631f78198238ed283a232b39,Sunset City,11503170,0,merge,5,2,Orange tones of the evening sun over the working town inspired this urban themed mining machine.
631f781a8238ed283a232b46,Underwater,219450,0,merge,1,2,From the depths of the sea it comes. Special water cooling system allows this miner to be deeply appreciated.
631f781b8238ed283a232b53,Underwater,526680,0,merge,2,2,From the depths of the sea it comes. Special water cooling system allows this miner to be deeply appreciated.
631f781c8238ed283a232b60,Underwater,1369410,0,merge,3,2,From the depths of the sea it comes. Special water cooling system allows this miner to be deeply appreciated.
631f781d8238ed283a232b6d,Underwater,3834390,0,merge,4,2,From the depths of the sea it comes. Special water cooling system allows this miner to be deeply appreciated.
631f781e8238ed283a232b7a,Underwater,11503170,0,merge,5,2,From the depths of the sea it comes. Special water cooling system allows this miner to be deeply appreciated.
631f781f8238ed283a232b87,Hokusai,219450,0,merge,1,2,"The bloom, the piece, the ocean. Embrace the sensation of the calm wave inside of your mining room!"
631f78208238ed283a232b94,Hokusai,526680,0,merge,2,2,"The bloom, the piece, the ocean. Embrace the sensation of the calm wave inside of your mining room!"
631f78218238ed283a232ba1,Hokusai,1369410,0,merge,3,2,"The bloom, the piece, the ocean. Embrace the sensation of the calm wave inside of your mining room!"
631f78228238ed283a232bae,Hokusai,3834390,0,merge,4,2,"The bloom, the piece, the ocean. Embrace the sensation of the calm wave inside of your mining room!"
631f78248238ed283a232bbb,Hokusai,11503170,0,merge,5,2,"The bloom, the piece, the ocean. Embrace the sensation of the calm wave inside of your mining room!"
631f78258238ed283a232bc8,Retro Night,219450,0,merge,1,2,This is how your dream city looks like. Feeling old yet?
631f78268238ed283a232bd5,Retro Night,526680,0,merge,2,2,This is how your dream city looks like. Feeling old yet?
631f78278238ed283a232be2,Retro Night,1369410,0,merge,3,2,This is how your dream city looks like. Feeling old yet?
631f78288238ed283a232bef,Retro Night,3834390,0,merge,4,2,This is how your dream city looks like. Feeling old yet?
631f78298238ed283a232bfc,Retro Night,11503170,0,merge,5,2,This is how your dream city looks like. Feeling old yet?
631f782a8238ed283a232c09,Starground,485100,0,merge,1,2,This space explorer will get you to the Moon!
631f782b8238ed283a232c16,Starground,1164240,0,merge,2,2,This space explorer will get you to the Moon!
631f782c8238ed283a232c23,Starground,3027045,0,merge,3,2,This space explorer will get you to the Moon!
631f782d8238ed283a232c30,Starground,8475810,0,merge,4,2,This space explorer will get you to the Moon!
631f782e8238ed283a232c3d,Starground,25427430,0,merge,5,2,This space explorer will get you to the Moon!
631f782f8238ed283a232c4a,Steamwheedle,831600,0,merge,1,2,"The last train home, or far away from the motherland? Who cares, GET IN this mining machine!"
631f78318238ed283a232c57,Steamwheedle,1995840,0,merge,2,2,"The last train home, or far away from the motherland? Who cares, GET IN this mining machine!"
631f78328238ed283a232c64,Steamwheedle,5189205,0,merge,3,2,"The last train home, or far away from the motherland? Who cares, GET IN this mining machine!"
631f78338238ed283a232c71,Steamwheedle,14529795,0,merge,4,2,"The last train home, or far away from the motherland? Who cares, GET IN this mining machine!"
631f78348238ed283a232c7e,Steamwheedle,43589385,0,merge,5,2,"The last train home, or far away from the motherland? Who cares, GET IN this mining machine!"
631f78358238ed283a232c8b,Boneyard,1617000,0,merge,1,2,The ancient grave of the unknown creatures has been discovered by archeologists and portrayed on this mining machine. Will you dare to own it?
631f78368238ed283a232c98,Boneyard,3880800,0,merge,2,2,The ancient grave of the unknown creatures has been discovered by archeologists and portrayed on this mining machine. Will you dare to own it?
631f78378238ed283a232ca5,Boneyard,10090080,0,merge,3,2,The ancient grave of the unknown creatures has been discovered by archeologists and portrayed on this mining machine. Will you dare to own it?
631f78388238ed283a232cb2,Boneyard,28252245,0,merge,4,2,The ancient grave of the unknown creatures has been discovered by archeologists and portrayed on this mining machine. Will you dare to own it?
631f78398238ed283a232cbf,Boneyard,84756735,0,merge,5,2,The ancient grave of the unknown creatures has been discovered by archeologists and portrayed on this mining machine. Will you dare to own it?
631f783a8238ed283a232ccc,FB-i,115500,0,merge,1,2,Rollers had the strength to survive without FB logins for the whole month! Special Reward for No-Login Survivors 2021.
631f783c8238ed283a232cd9,FB-i,277200,0,merge,2,2,Rollers had the strength to survive without FB logins for the whole month! Special Reward for No-Login Survivors 2021.
631f783d8238ed283a232ce6,FB-i,720720,0,merge,3,2,Rollers had the strength to survive without FB logins for the whole month! Special Reward for No-Login Survivors 2021.
631f783e8238ed283a232cf3,FB-i,2018100,0,merge,4,2,Rollers had the strength to survive without FB logins for the whole month! Special Reward for No-Login Survivors 2021.
631f783f8238ed283a232d00,FB-i,6054300,0,merge,5,2,Rollers had the strength to survive without FB logins for the whole month! Special Reward for No-Login Survivors 2021.
631f78408238ed283a232d0d,Singularity,2310000,0,merge,1,2,"Your own way to the Event Horison, where all the wealth, happiness and big bucks are waiting for you to take them! Dark Star Series Miner."
631f78418238ed283a232d1a,Singularity,5544000,0,merge,2,2,"Your own way to the Event Horison, where all the wealth, happiness and big bucks are waiting for you to take them! Dark Star Series Miner."
631f78428238ed283a232d27,Singularity,14414400,0,merge,3,2,"Your own way to the Event Horison, where all the wealth, happiness and big bucks are waiting for you to take them! Dark Star Series Miner."
631f78438238ed283a232d34,Singularity,40360320,0,merge,4,2,"Your own way to the Event Horison, where all the wealth, happiness and big bucks are waiting for you to take them! Dark Star Series Miner."
631f78448238ed283a232d41,Singularity,121080960,0,merge,5,2,"Your own way to the Event Horison, where all the wealth, happiness and big bucks are waiting for you to take them! Dark Star Series Miner."
631f78468238ed283a232d4e,Gravity,1155000,0,merge,1,2,The force of attraction between this mining machine and your crypto rewards is indestructible. Just like gravity! Dark Star Series Miner.
631f78478238ed283a232d5b,Gravity,2772000,0,merge,2,2,The force of attraction between this mining machine and your crypto rewards is indestructible. Just like gravity! Dark Star Series Miner.
631f78488238ed283a232d68,Gravity,7207200,0,merge,3,2,The force of attraction between this mining machine and your crypto rewards is indestructible. Just like gravity! Dark Star Series Miner.
631f78498238ed283a232d75,Gravity,20180160,0,merge,4,2,The force of attraction between this mining machine and your crypto rewards is indestructible. Just like gravity! Dark Star Series Miner.
631f784a8238ed283a232d82,Gravity,60540480,0,merge,5,2,The force of attraction between this mining machine and your crypto rewards is indestructible. Just like gravity! Dark Star Series Miner.
631f784b8238ed283a232d8f,Paradox,808500,0,merge,1,2,The Fermi Paradox tells us that aliens (do not) exist. But where else would you get this cosmic miner? Dark Star Series Miner.
631f784c8238ed283a232d9c,Paradox,1940400,0,merge,2,2,The Fermi Paradox tells us that aliens (do not) exist. But where else would you get this cosmic miner? Dark Star Series Miner.
631f784d8238ed283a232da9,Paradox,5045040,0,merge,3,2,The Fermi Paradox tells us that aliens (do not) exist. But where else would you get this cosmic miner? Dark Star Series Miner.
